StartRange,EndRange,ISOCode,SrcGrpID
3262478612,3262478620,DE,9
3262478621,3262478621,SE,1
3262478622,3262478622,TR,1
3262478623,3262478623,ES,10
3262478624,3262478624,FR,8
3262478625,3262478625,DE,9
3262478626,3262478626,HU,1
3262478627,3262478627,DE,9
3262478628,3262478628,HU,1
3262478629,3262478629,DE,9
3262478630,3262478630,FR,8
3262478631,3262478631,PL,1
3262478632,3262478632,AN,1
3262478633,3262478633,AT,1
3262478634,3262478634,ES,10
3262478635,3262478635,SA,1
3262478636,3262478636,CH,1
3262478637,3262478637,GB,6
3262478638,3262478639,DE,9
3262478640,3262478640,PT,1
3262478641,3262478641,DE,9
3262478642,3262478642,CH,1
3262478643,3262478643,DE,9
3262478644,3262478644,ES,10
3262478645,3262478645,DE,9
3262478646,3262478646,AT,1
3262478647,3262478647,FR,8
3262478648,3262478648,PT,1
3262478649,3262478649,CZ,1
3262478650,3262478650,ES,10
3262478651,3262478651,FR,8
3262478652,3262478653,ES,10
3262478654,3262478655,DE,9
3262478656,3262478656,PL,1
3262478657,3262478657,DE,9
3262478658,3262478658,ES,10
3262478659,3262478659,DE,9
3262478660,3262478660,SK,1
3262478661,3262478661,BE,1
3262478662,3262478662,TR,1
3262478663,3262478663,AT,1
3262478664,3262478664,ES,10
3262478665,3262478665,DK,1
3262478666,3262478666,AT,1
3262478667,3262478667,DE,9
3262478668,3262478668,IT,11
3262478669,3262478670,DE,9
3262478671,3262478671,FR,8
3262478672,3262478673,DE,9
3262478674,3262478674,SK,1
3262478675,3262478675,PL,1
3262478676,3262478676,CH,1
3262478677,3262478677,HU,1
3262478678,3262478678,IT,11
3262478679,3262478679,FR,8
3262478680,3262478680,GB,6
3262478681,3262478681,ES,10
3262478682,3262478682,CH,1
3262478683,3262478683,IT,11
3262478684,3262478684,BE,1
3262478685,3262478685,DE,9
3262478686,3262478686,FR,8
3262478687,3262478687,ES,10
3262478688,3262478688,TR,1
3262478689,3262478689,GB,6
3262478690,3262478690,AT,1
3262478691,3262478691,CH,1
3262478692,3262478692,PL,1
3262478693,3262478693,TR,1
3262478694,3262478694,CH,1
3262478695,3262478695,DE,9
3262478696,3262478696,LI,1
3262478697,3262478697,ES,10
3262478698,3262478698,IT,11
3262478699,3262478699,ES,10
3262478700,3262478700,IT,11
3262478701,3262478701,DE,9
3262478702,3262478702,CH,1
3262478703,3262478703,FR,8
3262478704,3262478704,IT,11
3262478705,3262478706,PT,1
3262478707,3262478707,ES,10
3262478708,3262478721,DE,9
3262478722,3262478722,FR,8
3262478723,3262478724,DE,9
3262478725,3262478725,IT,11
3262478726,3262478726,FR,8
3262478727,3262478727,AT,1
3262478728,3262478728,NL,1
3262478729,3262478729,SK,1
3262478730,3262478730,IT,11
3262478731,3262478731,PT,1
3262478732,3262478732,PL,1
3262478733,3262478733,SK,1
3262478734,3262478734,DE,9
3262478735,3262478735,FR,8
3262478736,3262478736,HU,1
3262478737,3262478737,ES,10
3262478738,3262478738,SK,1
3262478739,3262478739,SE,1
3262478740,3262478740,FR,8
3262478741,3262478741,DK,1
3262478742,3262478742,CH,1
3262478743,3262478743,FR,8
3262478744,3262478744,GR,1
3262478745,3262478745,IT,11
3262478746,3262478746,SE,1
3262478747,3262478747,FR,8
3262478748,3262478748,DE,9
3262478749,3262478751,FR,8
3262478752,3262478752,PT,1
3262478753,3262478753,IE,1
3262478754,3262478754,ES,10
3262478755,3262478755,DK,1
3262478756,3262478756,FR,8
3262478757,3262478757,AT,1
3262478758,3262478758,FR,8
3262478759,3262478759,CH,1
3262478760,3262478760,TR,1
3262478761,3262478761,HU,1
3262478762,3262478762,CY,1
3262478763,3262478763,ES,10
3262478764,3262478764,DE,9
3262478765,3262478766,ES,10
3262478767,3262478767,PT,1
3262478768,3262478768,PL,1
3262478769,3262478769,ES,10
3262478770,3262478770,IT,11
3262478771,3262478771,SK,1
3262478772,3262478772,FR,8
3262478773,3262478773,CZ,1
3262478774,3262478774,IT,11
3262478775,3262478775,CH,1
3262478776,3262478776,ES,10
3262478777,3262478778,IT,11
3262478779,3262478779,ES,10
3262478780,3262478780,PT,1
3262478781,3262478781,PL,1
3262478782,3262478782,MA,1
3262478783,3262478783,ES,10
3262478784,3262478785,TR,1
3262478786,3262478786,DE,9
3262478787,3262478787,PT,1
3262478788,3262478788,NO,1
3262478789,3262478789,GR,1
3262478790,3262478790,DE,9
3262478791,3262478791,GB,6
3262478792,3262478792,PT,1
3262478793,3262478793,FR,8
3262478794,3262478794,PT,1
3262478795,3262478795,PL,1
3262478796,3262478796,HU,1
3262478797,3262478797,CY,1
3262478798,3262478798,IT,11
3262478799,3262478799,HU,1
3262478800,3262478800,PL,1
3262478801,3262478801,DE,9
3262478802,3262478802,IT,11
3262478803,3262478803,ES,10
3262478804,3262478804,SK,1
3262478805,3262478806,GR,1
3262478807,3262478807,CH,1
3262478808,3262478808,HU,1
3262478809,3262478809,TR,1
3262478810,3262478810,CH,1
3262478811,3262478811,FR,8
3262478812,3262478812,PL,1
3262478813,3262478813,LB,1
3262478814,3262478851,DE,9
3262478852,3262478853,CH,1
3262478854,3262478855,DE,9
3262478856,3262478856,FR,8
3262478857,3262478857,LI,1
3262478858,3262478860,DE,9
3262478861,3262478861,FR,8
3262478862,3262478862,DE,9
3262478863,3262478863,AT,1
3262478864,3262478864,NL,1
3262478865,3262478865,DE,9
3262478866,3262478866,CH,1
3262478867,3262478867,GB,6
3262478868,3262478868,IT,11
3262478869,3262478870,FR,8
3262478871,3262478872,DE,9
3262478873,3262478873,NL,1
3262478874,3262478874,AT,1
3262478875,3262478875,DE,9
3262478876,3262478876,GB,6
3262478877,3262478877,DE,9
3262478878,3262478878,AT,1
3262478879,3262478881,DE,9
3262478882,3262478882,GR,1
3262478883,3262478886,DE,9
3262478887,3262478887,NL,1
3262478888,3262478888,DK,1
3262478889,3262478890,FR,8
3262478891,3262478893,DE,9
3262478894,3262478894,AT,1
3262478895,3262478895,DE,9
3262478896,3262478896,NL,1
3262478897,3262478897,FR,8
3262478898,3262478898,GB,6
3262478899,3262478899,SE,1
3262478900,3262478900,GB,6
3262478901,3262478901,DE,9
3262478902,3262478902,IT,11
3262478903,3262478904,DE,9
3262478905,3262478905,SE,1
3262478906,3262478909,DE,9
3262478910,3262478910,DK,1
3262478911,3262478911,BH,1
3262478912,3262478912,NL,1
3262478913,3262478913,FR,8
3262478914,3262478914,DE,9
3262478915,3262478915,NL,1
3262478916,3262478919,DE,9
3262478920,3262478920,ZA,1
3262478921,3262478921,AT,1
3262478922,3262478924,DE,9
3262478925,3262478925,NL,1
3262478926,3262478926,AT,1
3262478927,3262478927,PT,1
3262478928,3262478928,DK,1
3262478929,3262478929,GB,6
3262478930,3262478931,DE,9
3262478932,3262478932,CH,1
3262478933,3262478935,DE,9
3262478936,3262478937,CH,1
3262478938,3262478938,NL,1
3262478939,3262478939,GB,6
3262478940,3262478940,NL,1
3262478941,3262478941,DE,9
3262478942,3262478942,BE,1
3262478943,3262478943,SI,1
3262478944,3262478945,DE,9
3262478946,3262478946,IE,1
3262478947,3262478947,DE,9
3262478948,3262478948,IT,11
3262478949,3262478949,SE,1
3262478950,3262478952,DE,9
3262478953,3262478953,AT,1
3262478954,3262478954,DE,9
3262478955,3262478955,FR,8
3262478956,3262478956,DE,9
3262478957,3262478957,PT,1
3262478958,3262478958,SE,1
3262478959,3262478961,NL,1
3262478962,3262478963,DE,9
3262478964,3262478964,CH,1
3262478965,3262478966,DE,9
3262478967,3262478967,NL,1
3262478968,3262478968,ES,10
3262478969,3262478969,DE,9
3262478970,3262478970,BE,1
3262478971,3262478971,DE,9
3262478972,3262478972,NO,1
3262478973,3262478973,CH,1
3262478974,3262478974,GB,6
3262478975,3262478980,DE,9
3262478981,3262478981,IT,11
3262478982,3262478982,DE,9
3262478983,3262478983,NL,1
3262478984,3262478984,CH,1
3262478985,3262478985,PT,1
3262478986,3262478986,NL,1
3262478987,3262478987,GB,6
3262478988,3262478988,IE,1
3262478989,3262478989,NL,1
3262478990,3262478990,DE,9
3262478991,3262478992,FR,8
3262478993,3262478993,NL,1
3262478994,3262478997,DE,9
3262478998,3262478998,GB,6
3262478999,3262478999,AT,1
3262479000,3262479000,CH,1
3262479001,3262479001,AT,1
3262479002,3262479002,DE,9
3262479003,3262479003,FR,8
3262479004,3262479007,DE,9
3262479008,3262479008,NL,1
3262479009,3262479009,NO,1
3262479010,3262479011,NL,1
3262479012,3262479012,DE,9
3262479013,3262479013,NL,1
3262479014,3262479014,ES,10
3262479015,3262479015,CH,1
3262479016,3262479016,SE,1
3262479017,3262479017,DK,1
3262479018,3262479018,IT,11
3262479019,3262479019,DE,9
3262479020,3262479022,CH,1
3262479023,3262479024,DE,9
3262479025,3262479025,NL,1
3262479026,3262479027,DE,9
3262479028,3262479028,CH,1
3262479029,3262479029,DE,9
3262479030,3262479030,ES,10
3262479031,3262479031,AT,1
3262479032,3262479036,DE,9
3262479037,3262479037,AT,1
3262479038,3262479038,DK,1
3262479039,3262479039,DE,9
3262479040,3262479040,NL,1
3262479041,3262479041,CH,1
3262479042,3262479042,DK,1
3262479043,3262479043,FR,8
3262479044,3262479044,DE,9
3262479045,3262479045,IT,11
3262479046,3262479046,DE,9
3262479047,3262479047,AT,1
3262479048,3262479048,NL,1
3262479049,3262479050,DE,9
3262479051,3262479051,GB,6
3262479052,3262479052,DE,9
3262479053,3262479053,NL,1
3262479054,3262479055,DE,9
3262479056,3262479056,AT,1
3262479057,3262479057,GB,6
3262479058,3262479058,FR,8
3262479059,3262479059,IT,11
3262479060,3262479062,DE,9
3262479063,3262479063,CH,1
3262479064,3262479065,FR,8
3262479066,3262479066,IT,11
3262479067,3262479067,DE,9
3262479068,3262479068,ES,10
3262479069,3262479069,FR,8
3262479070,3262479070,ES,10
3262479071,3262479074,DE,9
3262479075,3262479075,CH,1
3262479076,3262479076,BE,1
3262479077,3262479077,DE,9
3262479078,3262479078,IT,11
3262479079,3262479079,ES,10
3262479080,3262479080,LU,1
3262479081,3262479081,CH,1
3262479082,3262479082,IT,11
3262479083,3262479083,NL,1
3262479084,3262479084,CH,1
3262479085,3262479085,IT,11
3262479086,3262479086,FR,8
3262479087,3262479088,DE,9
3262479089,3262479089,CH,1
3262479090,3262479090,FR,8
3262479091,3262479091,DE,9
3262479092,3262479092,IT,11
3262479093,3262479093,FR,8
3262479094,3262479095,GB,6
3262479096,3262479096,ES,10
3262479097,3262479097,FR,8
3262479098,3262479098,IT,11
3262479099,3262479099,DE,9
3262479100,3262479100,DK,1
3262479101,3262479101,CH,1
3262479102,3262479102,IT,11
3262479103,3262479105,DE,9
3262479106,3262479106,ES,10
3262479107,3262479107,IT,11
3262479108,3262479108,AT,1
3262479109,3262479109,FR,8
3262479110,3262479110,DE,9
3262479111,3262479111,LU,1
3262479112,3262479115,DE,9
3262479116,3262479116,IT,11
3262479117,3262479117,CH,1
3262479118,3262479118,GR,1
3262479119,3262479120,DE,9
3262479121,3262479121,ES,10
3262479122,3262479122,FR,8
3262479123,3262479123,DE,9
3262479124,3262479124,FR,8
3262479125,3262479125,IL,1
3262479126,3262479130,DE,9
3262479131,3262479131,NL,1
3262479132,3262479132,AT,1
3262479133,3262479133,NL,1
3262479134,3262479134,ES,10
3262479135,3262479139,DE,9
3262479140,3262479140,IT,11
3262479141,3262479142,DE,9
3262479143,3262479143,GB,6
3262479144,3262479144,CH,1
3262479145,3262479145,NO,1
3262479146,3262479146,DE,9
3262479147,3262479147,IT,11
3262479148,3262479149,ES,10
3262479150,3262479151,DE,9
3262479152,3262479152,NL,1
3262479153,3262479153,DE,9
3262479154,3262479154,FR,8
3262479155,3262479155,NL,1
3262479156,3262479156,DE,9
3262479157,3262479157,ES,10
3262479158,3262479158,DE,9
3262479159,3262479159,FR,8
3262479160,3262479160,DE,9
3262479161,3262479161,FR,8
3262479162,3262479162,DE,9
3262479163,3262479163,FR,8
3262479164,3262479164,DE,9
3262479165,3262479167,CH,1
3262479168,3262479168,DE,9
3262479169,3262479169,IT,11
3262479170,3262479170,CH,1
3262479171,3262479171,ES,10
3262479172,3262479174,DE,9
3262479175,3262479175,FR,8
3262479176,3262479178,DE,9
3262479179,3262479179,AT,1
3262479180,3262479180,NL,1
3262479181,3262479181,DE,9
3262479182,3262479182,LU,1
3262479183,3262479183,DK,1
3262479184,3262479184,CH,1
3262479185,3262479185,IT,11
3262479186,3262479186,ES,10
3262479187,3262479187,DE,9
3262479188,3262479188,CH,1
3262479189,3262479189,ES,10
3262479190,3262479191,IT,11
3262479192,3262479192,FR,8
3262479193,3262479193,GB,6
3262479194,3262479194,DE,9
3262479195,3262479195,BE,1
3262479196,3262479196,DE,9
3262479197,3262479197,GB,6
3262479198,3262479199,DE,9
3262479200,3262479200,NL,1
3262479201,3262479201,HU,1
3262479202,3262479202,FR,8
3262479203,3262479208,DE,9
3262479209,3262479209,ES,10
3262479210,3262479212,DE,9
3262479213,3262479213,NO,1
3262479214,3262479214,DE,9
3262479215,3262479215,IT,11
3262479216,3262479219,DE,9
3262479220,3262479220,NL,1
3262479221,3262479223,DE,9
3262479224,3262479224,BE,1
3262479225,3262479225,FR,8
3262479226,3262479226,DE,9
3262479227,3262479227,NL,1
3262479228,3262479228,DK,1
3262479229,3262479233,DE,9
3262479234,3262479234,GB,6
3262479235,3262479236,DE,9
3262479237,3262479238,NL,1
3262479239,3262479239,FR,8
3262479240,3262479240,DE,9
3262479241,3262479242,FR,8
3262479243,3262479243,NL,1
3262479244,3262479244,IT,11
3262479245,3262479249,DE,9
3262479250,3262479250,AT,1
3262479251,3262479252,DE,9
3262479253,3262479253,NL,1
3262479254,3262479254,FR,8
3262479255,3262479255,DE,9
3262479256,3262479256,IT,11
3262479257,3262479257,US,7
3262479258,3262479261,DE,9
3262479262,3262479262,CH,1
3262479263,3262479264,DE,9
3262479265,3262479265,CH,1
3262479266,3262479266,FR,8
3262479267,3262479267,DE,9
3262479268,3262479268,NL,1
3262479269,3262479269,DE,9
3262479270,3262479271,DK,1
3262479272,3262479272,IT,11
3262479273,3262479273,DE,9
3262479274,3262479274,ES,10
3262479275,3262479275,IT,11
3262479276,3262479276,DE,9
3262479277,3262479277,NL,1
3262479278,3262479278,DE,9
3262479279,3262479279,ES,10
3262479280,3262479280,DE,9
3262479281,3262479281,FR,8
3262479282,3262479282,AD,1
3262479283,3262479283,IT,11
3262479284,3262479284,NO,1
3262479285,3262479285,CH,1
3262479286,3262479289,DE,9
3262479290,3262479290,BE,1
3262479291,3262479293,DE,9
3262479294,3262479294,FR,8
3262479295,3262479295,DE,9
3262479296,3262479296,IT,11
3262479297,3262479298,DE,9
3262479299,3262479299,ES,10
3262479300,3262479300,DE,9
3262479301,3262479301,ES,10
3262479302,3262479303,DE,9
3262479304,3262479304,AT,1
3262479305,3262479307,DE,9
3262479308,3262479308,DK,1
3262479309,3262479309,SE,1
3262479310,3262479310,DE,9
3262479311,3262479311,ES,10
3262479312,3262479312,IT,11
3262479313,3262479313,FR,8
3262479314,3262479318,DE,9
3262479319,3262479319,DK,1
3262479320,3262479320,DE,9
3262479321,3262479321,GR,1
3262479322,3262479323,CH,1
3262479324,3262479324,NL,1
3262479325,3262479325,ES,10
3262479326,3262479327,DE,9
3262479328,3262479328,DK,1
3262479329,3262479329,ES,10
3262479330,3262479330,NL,1
3262479331,3262479332,FR,8
3262479333,3262479333,HU,1
3262479334,3262479334,NL,1
3262479335,3262479335,DE,9
3262479336,3262479336,FR,8
3262479337,3262479337,ES,10
3262479338,3262479338,DE,9
3262479339,3262479339,NL,1
3262479340,3262479340,CH,1
3262479341,3262479341,DE,9
3262479342,3262479342,PT,1
3262479343,3262479343,NO,1
3262479344,3262479344,NL,1
3262479345,3262479345,DE,9
3262479346,3262479346,DK,1
3262479347,3262479347,NO,1
3262479348,3262479350,IT,11
3262479351,3262479351,DE,9
3262479352,3262479352,IT,11
3262479353,3262479353,CH,1
3262479354,3262479355,DE,9
3262479356,3262479356,CH,1
3262479357,3262479357,FR,8
3262479358,3262479361,DE,9
3262479362,3262479362,PT,1
3262479363,3262479366,DE,9
3262479367,3262479367,CH,1
3262479368,3262479368,DE,9
3262479369,3262479369,FR,8
3262479370,3262479370,CH,1
3262479371,3262479371,GB,6
3262479372,3262479372,DE,9
3262479373,3262479373,IT,11
3262479374,3262479374,DE,9
3262479375,3262479375,NL,1
3262479376,3262479377,FR,8
3262479378,3262479378,DE,9
3262479379,3262479379,CH,1
3262479380,3262479380,AT,1
3262479381,3262479381,FR,8
3262479382,3262479385,DE,9
3262479386,3262479386,NL,1
3262479387,3262479387,DK,1
3262479388,3262479389,DE,9
3262479390,3262479390,DK,1
3262479391,3262479391,NO,1
3262479392,3262479393,DE,9
3262479394,3262479394,FR,8
3262479395,3262479395,NL,1
3262479396,3262479396,CH,1
3262479397,3262479397,IT,11
3262479398,3262479399,DE,9
3262479400,3262479400,NL,1
3262479401,3262479402,DE,9
3262479403,3262479403,GB,6
3262479404,3262479404,DE,9
3262479405,3262479405,IE,1
3262479406,3262479406,GB,6
3262479407,3262479410,DE,9
3262479411,3262479411,ES,10
3262479412,3262479413,DE,9
3262479414,3262479414,CH,1
3262479415,3262479415,DE,9
3262479416,3262479416,DK,1
3262479417,3262479419,DE,9
3262479420,3262479420,ES,10
3262479421,3262479421,DE,9
3262479422,3262479422,SE,1
3262479423,3262479423,AT,1
3262479424,3262479426,DE,9
3262479427,3262479427,IT,11
3262479428,3262479429,FR,8
3262479430,3262479430,GB,6
3262479431,3262479432,DE,9
3262479433,3262479433,ZA,1
3262479434,3262479434,IT,11
3262479435,3262479437,DE,9
3262479438,3262479438,IT,11
3262479439,3262479439,DE,9
3262479440,3262479440,AT,1
3262479441,3262479441,DK,1
3262479442,3262479442,IT,11
3262479443,3262479443,GR,1
3262479444,3262479444,ES,10
3262479445,3262479445,DE,9
3262479446,3262479446,IT,11
3262479447,3262479448,DE,9
3262479449,3262479449,GB,6
3262479450,3262479452,DE,9
3262479453,3262479453,CH,1
3262479454,3262479455,DE,9
3262479456,3262479456,IT,11
3262479457,3262479462,DE,9
3262479463,3262479463,IT,11
3262479464,3262479465,NL,1
3262479466,3262479466,GB,6
3262479467,3262479467,CH,1
3262479468,3262479469,DE,9
3262479470,3262479471,GB,6
3262479472,3262479472,DE,9
3262479473,3262479473,CH,1
3262479474,3262479474,BE,1
3262479475,3262479475,CH,1
3262479476,3262479476,GB,6
3262479477,3262479477,BE,1
3262479478,3262479478,IT,11
3262479479,3262479480,DE,9
3262479481,3262479481,LI,1
3262479482,3262479482,IT,11
3262479483,3262479483,DE,9
3262479484,3262479484,AT,1
3262479485,3262479489,DE,9
3262479490,3262479490,IT,11
3262479491,3262479492,DE,9
3262479493,3262479493,CH,1
3262479494,3262479494,DE,9
3262479495,3262479495,BE,1
3262479496,3262479498,DE,9
3262479499,3262479499,ES,10
3262479500,3262479502,IT,11
3262479503,3262479503,DE,9
3262479504,3262479504,GB,6
3262479505,3262479507,DE,9
3262479508,3262479508,HU,1
3262479509,3262479509,FR,8
3262479510,3262479513,DE,9
3262479514,3262479514,FR,8
3262479515,3262479515,ES,10
3262479516,3262479516,AT,1
3262479517,3262479517,DE,9
3262479518,3262479518,GB,6
3262479519,3262479521,DE,9
3262479522,3262479522,CH,1
3262479523,3262479526,DE,9
3262479527,3262479528,NL,1
3262479529,3262479529,DE,9
3262479530,3262479530,BE,1
3262479531,3262479535,DE,9
3262479536,3262479536,GB,6
3262479537,3262479538,DE,9
3262479539,3262479539,IT,11
3262479540,3262479540,DE,9
3262479541,3262479541,CH,1
3262479542,3262479543,DE,9
3262479544,3262479544,IT,11
3262479545,3262479545,BE,1
3262479546,3262479546,GB,6
3262479547,3262479547,AT,1
3262479548,3262479548,CH,1
3262479549,3262479549,IT,11
3262479550,3262479552,DE,9
3262479553,3262479553,IL,1
3262479554,3262479554,DK,1
3262479555,3262479555,FR,8
3262479556,3262479556,IE,1
3262479557,3262479558,DE,9
3262479559,3262479559,SE,1
3262479560,3262479560,DE,9
3262479561,3262479561,BE,1
3262479562,3262479562,GB,6
3262479563,3262479563,DE,9
3262479564,3262479564,GB,6
3262479565,3262479565,SE,1
3262479566,3262479566,NL,1
3262479567,3262479567,CH,1
3262479568,3262479568,NO,1
3262479569,3262479572,DE,9
3262479573,3262479573,IT,11
3262479574,3262479574,CH,1
3262479575,3262479575,DE,9
3262479576,3262479576,NL,1
3262479577,3262479577,FR,8
3262479578,3262479578,DE,9
3262479579,3262479579,ZA,1
3262479580,3262479580,DE,9
3262479581,3262479581,IT,11
3262479582,3262479583,DE,9
3262479584,3262479584,NL,1
3262479585,3262479585,DE,9
3262479586,3262479586,GR,1
3262479587,3262479588,DE,9
3262479589,3262479589,IT,11
3262479590,3262479590,GB,6
3262479591,3262479591,NL,1
3262479592,3262479592,DE,9
3262479593,3262479593,FR,8
3262479594,3262479594,DE,9
3262479595,3262479596,FR,8
3262479597,3262479598,DE,9
3262479599,3262479600,IT,11
3262479601,3262479601,DE,9
3262479602,3262479602,GB,6
3262479603,3262479604,DE,9
3262479605,3262479605,SE,1
3262479606,3262479606,FR,8
3262479607,3262479607,NL,1
3262479608,3262479609,DE,9
3262479610,3262479610,SI,1
3262479611,3262479611,DE,9
3262479612,3262479612,ES,10
3262479613,3262479613,NL,1
3262479614,3262479617,DE,9
3262479618,3262479618,NO,1
3262479619,3262479619,ES,10
3262479620,3262479620,GB,6
3262479621,3262479622,DE,9
3262479623,3262479623,CH,1
3262479624,3262479624,ES,10
